[02:34:57.090] RX[COM9]  49
[02:34:57.090] BAD_PACKET[COM9] unknown packet ID 0x49; discarded 1 byte(s)
[02:34:57.837] BAD_PACKET[COM9] unknown packet ID 0x37; discarded 1 byte(s)
[02:34:57.837] BAD_PACKET[COM9] unknown packet ID 0x31; discarded 1 byte(s)
[02:34:57.838] BAD_PACKET[COM9] unknown packet ID 0x29; discarded 1 byte(s)
[02:34:57.838] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.838] BAD_PACKET[COM9] unknown packet ID 0x6d; discarded 1 byte(s)
[02:34:57.838] BAD_PACKET[COM9] unknown packet ID 0x61; discarded 1 byte(s)
[02:34:57.839] BAD_PACKET[COM9] unknown packet ID 0x69; discarded 1 byte(s)
[02:34:57.839] BAD_PACKET[COM9] unknown packet ID 0x6e; discarded 1 byte(s)
[02:34:57.839] BAD_PACKET[COM9] unknown packet ID 0x5f; discarded 1 byte(s)
[02:34:57.839] BAD_PACKET[COM9] unknown packet ID 0x74; discarded 1 byte(s)
[02:34:57.840] BAD_PACKET[COM9] unknown packet ID 0x61; discarded 1 byte(s)
[02:34:57.840] BAD_PACKET[COM9] unknown packet ID 0x73; discarded 1 byte(s)
[02:34:57.840] BAD_PACKET[COM9] unknown packet ID 0x6b; discarded 1 byte(s)
[02:34:57.840] BAD_PACKET[COM9] unknown packet ID 0x3a; discarded 1 byte(s)
[02:34:57.841] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.841] BAD_PACKET[COM9] unknown packet ID 0x53; discarded 1 byte(s)
[02:34:57.841] BAD_PACKET[COM9] unknown packet ID 0x74; discarded 1 byte(s)
[02:34:57.841] BAD_PACKET[COM9] unknown packet ID 0x61; discarded 1 byte(s)
[02:34:57.842] BAD_PACKET[COM9] unknown packet ID 0x72; discarded 1 byte(s)
[02:34:57.842] BAD_PACKET[COM9] unknown packet ID 0x74; discarded 1 byte(s)
[02:34:57.842] BAD_PACKET[COM9] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.842] BAD_PACKET[COM9] unknown packet ID 0x64; discarded 1 byte(s)
[02:34:57.843] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.843] BAD_PACKET[COM9] unknown packet ID 0x6f; discarded 1 byte(s)
[02:34:57.843] BAD_PACKET[COM9] unknown packet ID 0x6e; discarded 1 byte(s)
[02:34:57.843] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.844] BAD_PACKET[COM9] unknown packet ID 0x43; discarded 1 byte(s)
[02:34:57.844] BAD_PACKET[COM9] unknown packet ID 0x50; discarded 1 byte(s)
[02:34:57.844] BAD_PACKET[COM9] unknown packet ID 0x55; discarded 1 byte(s)
[02:34:57.844] BAD_PACKET[COM9] unknown packet ID 0x30; discarded 1 byte(s)
[02:34:57.845] BAD_PACKET[COM9] unknown packet ID 0x0d; discarded 1 byte(s)
[02:34:57.845] BAD_PACKET[COM9] unknown packet ID 0x0a; discarded 1 byte(s)
[02:34:57.845] RX[COM9]  49
[02:34:57.845] BAD_PACKET[COM9] unknown packet ID 0x49; discarded 1 byte(s)
[02:34:57.846] RX[COM9]  20 28 32 37 31 29 20 6d 61 69 6e 5f 74 61 73 6b 3a 20 43 61 6c 6c 69 6e 67 20 61 70 70 5f 6d 61 69 6e 28 29 0d 0a
[02:34:57.846] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.846] BAD_PACKET[COM9] unknown packet ID 0x28; discarded 1 byte(s)
[02:34:57.847] BAD_PACKET[COM9] unknown packet ID 0x32; discarded 1 byte(s)
[02:34:57.847] BAD_PACKET[COM9] unknown packet ID 0x37; discarded 1 byte(s)
[02:34:57.847] BAD_PACKET[COM9] unknown packet ID 0x31; discarded 1 byte(s)
[02:34:57.847] BAD_PACKET[COM9] unknown packet ID 0x29; discarded 1 byte(s)
[02:34:57.848] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.848] BAD_PACKET[COM9] unknown packet ID 0x6d; discarded 1 byte(s)
[02:34:57.848] BAD_PACKET[COM9] unknown packet ID 0x61; discarded 1 byte(s)
[02:34:57.848] BAD_PACKET[COM9] unknown packet ID 0x69; discarded 1 byte(s)
[02:34:57.849] BAD_PACKET[COM9] unknown packet ID 0x6e; discarded 1 byte(s)
[02:34:57.849] BAD_PACKET[COM9] unknown packet ID 0x5f; discarded 1 byte(s)
[02:34:57.849] BAD_PACKET[COM9] unknown packet ID 0x74; discarded 1 byte(s)
[02:34:57.849] BAD_PACKET[COM9] unknown packet ID 0x61; discarded 1 byte(s)
[02:34:57.850] BAD_PACKET[COM9] unknown packet ID 0x73; discarded 1 byte(s)
[02:34:57.850] BAD_PACKET[COM9] unknown packet ID 0x6b; discarded 1 byte(s)
[02:34:57.850] BAD_PACKET[COM9] unknown packet ID 0x3a; discarded 1 byte(s)
[02:34:57.850] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.851] BAD_PACKET[COM9] unknown packet ID 0x43; discarded 1 byte(s)
[02:34:57.851] BAD_PACKET[COM9] unknown packet ID 0x61; discarded 1 byte(s)
[02:34:57.851] BAD_PACKET[COM9] unknown packet ID 0x6c; discarded 1 byte(s)
[02:34:57.851] BAD_PACKET[COM9] unknown packet ID 0x6c; discarded 1 byte(s)
[02:34:57.852] BAD_PACKET[COM9] unknown packet ID 0x69; discarded 1 byte(s)
[02:34:57.852] BAD_PACKET[COM9] unknown packet ID 0x6e; discarded 1 byte(s)
[02:34:57.852] BAD_PACKET[COM9] unknown packet ID 0x67; discarded 1 byte(s)
[02:34:57.853] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.853] BAD_PACKET[COM9] unknown packet ID 0x61; discarded 1 byte(s)
[02:34:57.853] BAD_PACKET[COM9] unknown packet ID 0x70; discarded 1 byte(s)
[02:34:57.853] BAD_PACKET[COM9] unknown packet ID 0x70; discarded 1 byte(s)
[02:34:57.854] BAD_PACKET[COM9] unknown packet ID 0x5f; discarded 1 byte(s)
[02:34:57.854] BAD_PACKET[COM9] unknown packet ID 0x6d; discarded 1 byte(s)
[02:34:57.854] BAD_PACKET[COM9] unknown packet ID 0x61; discarded 1 byte(s)
[02:34:57.854] BAD_PACKET[COM9] unknown packet ID 0x69; discarded 1 byte(s)
[02:34:57.855] BAD_PACKET[COM9] unknown packet ID 0x6e; discarded 1 byte(s)
[02:34:57.855] BAD_PACKET[COM9] unknown packet ID 0x28; discarded 1 byte(s)
[02:34:57.855] BAD_PACKET[COM9] unknown packet ID 0x29; discarded 1 byte(s)
[02:34:57.855] BAD_PACKET[COM9] unknown packet ID 0x0d; discarded 1 byte(s)
[02:34:57.856] BAD_PACKET[COM9] unknown packet ID 0x0a; discarded 1 byte(s)
[02:34:57.856] RX[COM9]  49
[02:34:57.856] BAD_PACKET[COM9] unknown packet ID 0x49; discarded 1 byte(s)
[02:34:57.856] RX[COM9]  20 28 32 38 31 29 20 72 61 30 31 3a 20 50 69 6e 73 3a 20 52 45 53 45 54 3d 31 32 20 42 55 53 59 3d 33 34 20 52 46 5f 45 4e 3d 33 20 43 53 3d 34 0d 0a
[02:34:57.857] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.857] BAD_PACKET[COM9] unknown packet ID 0x28; discarded 1 byte(s)
[02:34:57.857] BAD_PACKET[COM9] unknown packet ID 0x32; discarded 1 byte(s)
[02:34:57.857] BAD_PACKET[COM9] unknown packet ID 0x38; discarded 1 byte(s)
[02:34:57.859] BAD_PACKET[COM9] unknown packet ID 0x31; discarded 1 byte(s)
[02:34:57.859] BAD_PACKET[COM9] unknown packet ID 0x29; discarded 1 byte(s)
[02:34:57.859] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.860] BAD_PACKET[COM9] unknown packet ID 0x72; discarded 1 byte(s)
[02:34:57.860] BAD_PACKET[COM9] unknown packet ID 0x61; discarded 1 byte(s)
[02:34:57.860] BAD_PACKET[COM9] unknown packet ID 0x30; discarded 1 byte(s)
[02:34:57.860] BAD_PACKET[COM9] unknown packet ID 0x31; discarded 1 byte(s)
[02:34:57.861] BAD_PACKET[COM9] unknown packet ID 0x3a; discarded 1 byte(s)
[02:34:57.861] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.861] BAD_PACKET[COM9] unknown packet ID 0x50; discarded 1 byte(s)
[02:34:57.862] BAD_PACKET[COM9] unknown packet ID 0x69; discarded 1 byte(s)
[02:34:57.862] BAD_PACKET[COM9] unknown packet ID 0x6e; discarded 1 byte(s)
[02:34:57.862] BAD_PACKET[COM9] unknown packet ID 0x73; discarded 1 byte(s)
[02:34:57.862] BAD_PACKET[COM9] unknown packet ID 0x3a; discarded 1 byte(s)
[02:34:57.863] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.863] BAD_PACKET[COM9] unknown packet ID 0x52; discarded 1 byte(s)
[02:34:57.863] BAD_PACKET[COM9] unknown packet ID 0x45; discarded 1 byte(s)
[02:34:57.863] BAD_PACKET[COM9] unknown packet ID 0x53; discarded 1 byte(s)
[02:34:57.864] BAD_PACKET[COM9] unknown packet ID 0x45; discarded 1 byte(s)
[02:34:57.864] BAD_PACKET[COM9] unknown packet ID 0x54; discarded 1 byte(s)
[02:34:57.864] BAD_PACKET[COM9] unknown packet ID 0x3d; discarded 1 byte(s)
[02:34:57.864] BAD_PACKET[COM9] unknown packet ID 0x31; discarded 1 byte(s)
[02:34:57.865] BAD_PACKET[COM9] unknown packet ID 0x32; discarded 1 byte(s)
[02:34:57.865] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.865] BAD_PACKET[COM9] unknown packet ID 0x42; discarded 1 byte(s)
[02:34:57.865] BAD_PACKET[COM9] unknown packet ID 0x55; discarded 1 byte(s)
[02:34:57.866] BAD_PACKET[COM9] unknown packet ID 0x53; discarded 1 byte(s)
[02:34:57.866] BAD_PACKET[COM9] unknown packet ID 0x59; discarded 1 byte(s)
[02:34:57.866] BAD_PACKET[COM9] unknown packet ID 0x3d; discarded 1 byte(s)
[02:34:57.866] BAD_PACKET[COM9] unknown packet ID 0x33; discarded 1 byte(s)
[02:34:57.867] BAD_PACKET[COM9] unknown packet ID 0x34; discarded 1 byte(s)
[02:34:57.867] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.867] BAD_PACKET[COM9] unknown packet ID 0x52; discarded 1 byte(s)
[02:34:57.867] BAD_PACKET[COM9] unknown packet ID 0x46; discarded 1 byte(s)
[02:34:57.868] BAD_PACKET[COM9] unknown packet ID 0x5f; discarded 1 byte(s)
[02:34:57.868] BAD_PACKET[COM9] unknown packet ID 0x45; discarded 1 byte(s)
[02:34:57.868] BAD_PACKET[COM9] unknown packet ID 0x4e; discarded 1 byte(s)
[02:34:57.868] BAD_PACKET[COM9] unknown packet ID 0x3d; discarded 1 byte(s)
[02:34:57.869] BAD_PACKET[COM9] unknown packet ID 0x33; discarded 1 byte(s)
[02:34:57.869] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.869] BAD_PACKET[COM9] unknown packet ID 0x43; discarded 1 byte(s)
[02:34:57.869] BAD_PACKET[COM9] unknown packet ID 0x53; discarded 1 byte(s)
[02:34:57.870] BAD_PACKET[COM9] unknown packet ID 0x3d; discarded 1 byte(s)
[02:34:57.870] BAD_PACKET[COM9] unknown packet ID 0x34; discarded 1 byte(s)
[02:34:57.870] BAD_PACKET[COM9] unknown packet ID 0x0d; discarded 1 byte(s)
[02:34:57.871] BAD_PACKET[COM9] unknown packet ID 0x0a; discarded 1 byte(s)
[02:34:57.871] RX[COM10]  01
[02:34:57.871] RX[COM10]  6f 00 00 01 47 c4 00 02 87 00 03 56 ff 9c 35 ff d5 00 16 00 27 0a
[02:34:57.872] PACKET[COM10] sensors: status=0b0110111100000000, uptime=83908, filtered_accel=[0.02588, 0.03416, -1.02188], gyro=[-3.01, 1.54, 2.73]
[02:34:57.872] RX[COM9]  49
[02:34:57.872] BAD_PACKET[COM9] unknown packet ID 0x49; discarded 1 byte(s)
[02:34:57.872] RX[COM9]  20 28 33 30 31 29 20 72 61 30 31 3a 20 41 66 74 65 72 20 72 65 73 65 74 3a 20 52 45 53 45 54 3d 30 20 52 46 5f 45 4e 3d 30 20 42 55 53 59 3d 30 0d 0a
[02:34:57.873] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.873] BAD_PACKET[COM9] unknown packet ID 0x28; discarded 1 byte(s)
[02:34:57.873] BAD_PACKET[COM9] unknown packet ID 0x33; discarded 1 byte(s)
[02:34:57.874] BAD_PACKET[COM9] unknown packet ID 0x30; discarded 1 byte(s)
[02:34:57.874] BAD_PACKET[COM9] unknown packet ID 0x31; discarded 1 byte(s)
[02:34:57.874] BAD_PACKET[COM9] unknown packet ID 0x29; discarded 1 byte(s)
[02:34:57.874] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.875] BAD_PACKET[COM9] unknown packet ID 0x72; discarded 1 byte(s)
[02:34:57.875] BAD_PACKET[COM9] unknown packet ID 0x61; discarded 1 byte(s)
[02:34:57.875] BAD_PACKET[COM9] unknown packet ID 0x30; discarded 1 byte(s)
[02:34:57.875] BAD_PACKET[COM9] unknown packet ID 0x31; discarded 1 byte(s)
[02:34:57.876] BAD_PACKET[COM9] unknown packet ID 0x3a; discarded 1 byte(s)
[02:34:57.876] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.876] BAD_PACKET[COM9] unknown packet ID 0x41; discarded 1 byte(s)
[02:34:57.876] BAD_PACKET[COM9] unknown packet ID 0x66; discarded 1 byte(s)
[02:34:57.877] BAD_PACKET[COM9] unknown packet ID 0x74; discarded 1 byte(s)
[02:34:57.877] BAD_PACKET[COM9] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.877] BAD_PACKET[COM9] unknown packet ID 0x72; discarded 1 byte(s)
[02:34:57.877] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.878] BAD_PACKET[COM9] unknown packet ID 0x72; discarded 1 byte(s)
[02:34:57.878] BAD_PACKET[COM9] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.878] BAD_PACKET[COM9] unknown packet ID 0x73; discarded 1 byte(s)
[02:34:57.878] BAD_PACKET[COM9] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.879] BAD_PACKET[COM9] unknown packet ID 0x74; discarded 1 byte(s)
[02:34:57.879] BAD_PACKET[COM9] unknown packet ID 0x3a; discarded 1 byte(s)
[02:34:57.879] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.880] BAD_PACKET[COM9] unknown packet ID 0x52; discarded 1 byte(s)
[02:34:57.880] BAD_PACKET[COM9] unknown packet ID 0x45; discarded 1 byte(s)
[02:34:57.880] BAD_PACKET[COM9] unknown packet ID 0x53; discarded 1 byte(s)
[02:34:57.880] BAD_PACKET[COM9] unknown packet ID 0x45; discarded 1 byte(s)
[02:34:57.881] BAD_PACKET[COM9] unknown packet ID 0x54; discarded 1 byte(s)
[02:34:57.881] BAD_PACKET[COM9] unknown packet ID 0x3d; discarded 1 byte(s)
[02:34:57.881] BAD_PACKET[COM9] unknown packet ID 0x30; discarded 1 byte(s)
[02:34:57.881] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.882] BAD_PACKET[COM9] unknown packet ID 0x52; discarded 1 byte(s)
[02:34:57.882] BAD_PACKET[COM9] unknown packet ID 0x46; discarded 1 byte(s)
[02:34:57.882] BAD_PACKET[COM9] unknown packet ID 0x5f; discarded 1 byte(s)
[02:34:57.882] BAD_PACKET[COM9] unknown packet ID 0x45; discarded 1 byte(s)
[02:34:57.883] BAD_PACKET[COM9] unknown packet ID 0x4e; discarded 1 byte(s)
[02:34:57.883] BAD_PACKET[COM9] unknown packet ID 0x3d; discarded 1 byte(s)
[02:34:57.883] BAD_PACKET[COM9] unknown packet ID 0x30; discarded 1 byte(s)
[02:34:57.883] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.884] BAD_PACKET[COM9] unknown packet ID 0x42; discarded 1 byte(s)
[02:34:57.884] BAD_PACKET[COM9] unknown packet ID 0x55; discarded 1 byte(s)
[02:34:57.884] BAD_PACKET[COM9] unknown packet ID 0x53; discarded 1 byte(s)
[02:34:57.884] BAD_PACKET[COM9] unknown packet ID 0x59; discarded 1 byte(s)
[02:34:57.885] BAD_PACKET[COM9] unknown packet ID 0x3d; discarded 1 byte(s)
[02:34:57.885] BAD_PACKET[COM9] unknown packet ID 0x30; discarded 1 byte(s)
[02:34:57.885] BAD_PACKET[COM9] unknown packet ID 0x0d; discarded 1 byte(s)
[02:34:57.885] BAD_PACKET[COM9] unknown packet ID 0x0a; discarded 1 byte(s)
[02:34:57.886] RX[COM9]  49
[02:34:57.886] BAD_PACKET[COM9] unknown packet ID 0x49; discarded 1 byte(s)
[02:34:57.886] RX[COM9]  20 28 33 30 31 29 20 61 70 65 72 74 75 72 65 3a 20 52 61 64 69 6f 20 69 6e 69 74 69 61 6c 69 7a 65 64 3b 20 74 72 61 6e 73 6d 69 74 20 70 6f 77 65 72 20 69 73 20 2d 32 20 64 42 6d 0d 0a
[02:34:57.886] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.887] BAD_PACKET[COM9] unknown packet ID 0x28; discarded 1 byte(s)
[02:34:57.887] BAD_PACKET[COM9] unknown packet ID 0x33; discarded 1 byte(s)
[02:34:57.887] BAD_PACKET[COM9] unknown packet ID 0x30; discarded 1 byte(s)
[02:34:57.887] BAD_PACKET[COM9] unknown packet ID 0x31; discarded 1 byte(s)
[02:34:57.888] BAD_PACKET[COM9] unknown packet ID 0x29; discarded 1 byte(s)
[02:34:57.888] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.888] BAD_PACKET[COM9] unknown packet ID 0x61; discarded 1 byte(s)
[02:34:57.889] BAD_PACKET[COM9] unknown packet ID 0x70; discarded 1 byte(s)
[02:34:57.889] BAD_PACKET[COM9] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.889] BAD_PACKET[COM9] unknown packet ID 0x72; discarded 1 byte(s)
[02:34:57.891] BAD_PACKET[COM9] unknown packet ID 0x74; discarded 1 byte(s)
[02:34:57.892] BAD_PACKET[COM9] unknown packet ID 0x75; discarded 1 byte(s)
[02:34:57.892] BAD_PACKET[COM9] unknown packet ID 0x72; discarded 1 byte(s)
[02:34:57.892] BAD_PACKET[COM9] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.893] BAD_PACKET[COM9] unknown packet ID 0x3a; discarded 1 byte(s)
[02:34:57.893] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.893] BAD_PACKET[COM9] unknown packet ID 0x52; discarded 1 byte(s)
[02:34:57.893] BAD_PACKET[COM9] unknown packet ID 0x61; discarded 1 byte(s)
[02:34:57.894] BAD_PACKET[COM9] unknown packet ID 0x64; discarded 1 byte(s)
[02:34:57.894] BAD_PACKET[COM9] unknown packet ID 0x69; discarded 1 byte(s)
[02:34:57.894] BAD_PACKET[COM9] unknown packet ID 0x6f; discarded 1 byte(s)
[02:34:57.894] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.895] BAD_PACKET[COM9] unknown packet ID 0x69; discarded 1 byte(s)
[02:34:57.895] BAD_PACKET[COM9] unknown packet ID 0x6e; discarded 1 byte(s)
[02:34:57.895] BAD_PACKET[COM9] unknown packet ID 0x69; discarded 1 byte(s)
[02:34:57.895] BAD_PACKET[COM9] unknown packet ID 0x74; discarded 1 byte(s)
[02:34:57.896] BAD_PACKET[COM9] unknown packet ID 0x69; discarded 1 byte(s)
[02:34:57.896] BAD_PACKET[COM9] unknown packet ID 0x61; discarded 1 byte(s)
[02:34:57.896] BAD_PACKET[COM9] unknown packet ID 0x6c; discarded 1 byte(s)
[02:34:57.896] BAD_PACKET[COM9] unknown packet ID 0x69; discarded 1 byte(s)
[02:34:57.897] BAD_PACKET[COM9] unknown packet ID 0x7a; discarded 1 byte(s)
[02:34:57.897] BAD_PACKET[COM9] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.897] BAD_PACKET[COM9] unknown packet ID 0x64; discarded 1 byte(s)
[02:34:57.897] BAD_PACKET[COM9] unknown packet ID 0x3b; discarded 1 byte(s)
[02:34:57.898] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.898] BAD_PACKET[COM9] unknown packet ID 0x74; discarded 1 byte(s)
[02:34:57.898] BAD_PACKET[COM9] unknown packet ID 0x72; discarded 1 byte(s)
[02:34:57.898] BAD_PACKET[COM9] unknown packet ID 0x61; discarded 1 byte(s)
[02:34:57.899] BAD_PACKET[COM9] unknown packet ID 0x6e; discarded 1 byte(s)
[02:34:57.899] BAD_PACKET[COM9] unknown packet ID 0x73; discarded 1 byte(s)
[02:34:57.899] BAD_PACKET[COM9] unknown packet ID 0x6d; discarded 1 byte(s)
[02:34:57.899] BAD_PACKET[COM9] unknown packet ID 0x69; discarded 1 byte(s)
[02:34:57.900] BAD_PACKET[COM9] unknown packet ID 0x74; discarded 1 byte(s)
[02:34:57.900] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.900] BAD_PACKET[COM9] unknown packet ID 0x70; discarded 1 byte(s)
[02:34:57.900] BAD_PACKET[COM9] unknown packet ID 0x6f; discarded 1 byte(s)
[02:34:57.901] BAD_PACKET[COM9] unknown packet ID 0x77; discarded 1 byte(s)
[02:34:57.901] BAD_PACKET[COM9] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.901] BAD_PACKET[COM9] unknown packet ID 0x72; discarded 1 byte(s)
[02:34:57.901] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.902] BAD_PACKET[COM9] unknown packet ID 0x69; discarded 1 byte(s)
[02:34:57.902] BAD_PACKET[COM9] unknown packet ID 0x73; discarded 1 byte(s)
[02:34:57.902] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.902] BAD_PACKET[COM9] unknown packet ID 0x2d; discarded 1 byte(s)
[02:34:57.903] BAD_PACKET[COM9] unknown packet ID 0x32; discarded 1 byte(s)
[02:34:57.903] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.903] BAD_PACKET[COM9] unknown packet ID 0x64; discarded 1 byte(s)
[02:34:57.903] BAD_PACKET[COM9] unknown packet ID 0x42; discarded 1 byte(s)
[02:34:57.904] BAD_PACKET[COM9] unknown packet ID 0x6d; discarded 1 byte(s)
[02:34:57.904] BAD_PACKET[COM9] unknown packet ID 0x0d; discarded 1 byte(s)
[02:34:57.904] BAD_PACKET[COM9] unknown packet ID 0x0a; discarded 1 byte(s)
[02:34:57.904] RX[COM9]  49
[02:34:57.905] BAD_PACKET[COM9] unknown packet ID 0x49; discarded 1 byte(s)
[02:34:57.906] RX[COM9]  20 28 33 30 31 29 20 61 70 65 72 74 75 72 65 3a 20 53 65 6e 64 69 6e 67 20 68 65 61 72 74 62 65 61 74 20 28 38 20 62 79 74 65 73 29 0d 0a
[02:34:57.906] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.906] BAD_PACKET[COM9] unknown packet ID 0x28; discarded 1 byte(s)
[02:34:57.907] BAD_PACKET[COM9] unknown packet ID 0x33; discarded 1 byte(s)
[02:34:57.907] BAD_PACKET[COM9] unknown packet ID 0x30; discarded 1 byte(s)
[02:34:57.907] BAD_PACKET[COM9] unknown packet ID 0x31; discarded 1 byte(s)
[02:34:57.907] BAD_PACKET[COM9] unknown packet ID 0x29; discarded 1 byte(s)
[02:34:57.908] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.908] BAD_PACKET[COM9] unknown packet ID 0x61; discarded 1 byte(s)
[02:34:57.908] BAD_PACKET[COM9] unknown packet ID 0x70; discarded 1 byte(s)
[02:34:57.909] BAD_PACKET[COM9] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.909] BAD_PACKET[COM9] unknown packet ID 0x72; discarded 1 byte(s)
[02:34:57.909] BAD_PACKET[COM9] unknown packet ID 0x74; discarded 1 byte(s)
[02:34:57.909] BAD_PACKET[COM9] unknown packet ID 0x75; discarded 1 byte(s)
[02:34:57.910] BAD_PACKET[COM9] unknown packet ID 0x72; discarded 1 byte(s)
[02:34:57.910] BAD_PACKET[COM9] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.910] BAD_PACKET[COM9] unknown packet ID 0x3a; discarded 1 byte(s)
[02:34:57.910] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.911] BAD_PACKET[COM9] unknown packet ID 0x53; discarded 1 byte(s)
[02:34:57.911] BAD_PACKET[COM9] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.911] BAD_PACKET[COM9] unknown packet ID 0x6e; discarded 1 byte(s)
[02:34:57.911] BAD_PACKET[COM9] unknown packet ID 0x64; discarded 1 byte(s)
[02:34:57.912] BAD_PACKET[COM9] unknown packet ID 0x69; discarded 1 byte(s)
[02:34:57.912] BAD_PACKET[COM9] unknown packet ID 0x6e; discarded 1 byte(s)
[02:34:57.912] BAD_PACKET[COM9] unknown packet ID 0x67; discarded 1 byte(s)
[02:34:57.912] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.913] BAD_PACKET[COM9] unknown packet ID 0x68; discarded 1 byte(s)
[02:34:57.913] BAD_PACKET[COM9] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.913] BAD_PACKET[COM9] unknown packet ID 0x61; discarded 1 byte(s)
[02:34:57.913] BAD_PACKET[COM9] unknown packet ID 0x72; discarded 1 byte(s)
[02:34:57.914] BAD_PACKET[COM9] unknown packet ID 0x74; discarded 1 byte(s)
[02:34:57.914] BAD_PACKET[COM9] unknown packet ID 0x62; discarded 1 byte(s)
[02:34:57.914] BAD_PACKET[COM9] unknown packet ID 0x65; discarded 1 byte(s)
[02:34:57.914] BAD_PACKET[COM9] unknown packet ID 0x61; discarded 1 byte(s)
[02:34:57.915] BAD_PACKET[COM9] unknown packet ID 0x74; discarded 1 byte(s)
[02:34:57.915] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.915] BAD_PACKET[COM9] unknown packet ID 0x28; discarded 1 byte(s)
[02:34:57.915] BAD_PACKET[COM9] unknown packet ID 0x38; discarded 1 byte(s)
[02:34:57.916] BAD_PACKET[COM9] unknown packet ID 0x20; discarded 1 byte(s)
[02:34:57.916] BAD_PACKET[COM9] unknown packet ID 0x62; discarded 1 byte(s)
[02:34:57.916] BAD_PACKET[COM9] unknown packet ID 0x79; discarded 1 byte(s)
